-11.2687,2.79743,-0.113671
-8.82865,1.88545,-0.243103
-20.5376,3.70389,-0.993919
-24.8023,3.64929,-1.66041
-7.4285,1.9166,-0.332927
-16.9448,3.80078,-1.11557
-19.7171,3.75503,-1.66296
-23.6812,3.71569,-2.44033
-14.2632,3.83986,-1.19791
-16.4092,3.84572,-1.67891
-19.076,3.82499,-2.30565
-22.5689,3.76102,-3.15374
-13.8558,3.87814,-1.68134
-15.8689,3.88481,-2.21427
-18.2312,3.8389,-2.88126
-21.5388,3.80295,-3.81425
-13.458,3.91617,-2.14737
-15.2759,3.90283,-2.71385
-17.4854,3.86284,-3.43293
-20.685,3.85909,-4.45657
-13.0233,3.93837,-2.59143
-14.716,3.93112,-3.19735
-16.7672,3.88336,-3.95512
-19.7618,3.89756,-5.05124
-19.1148,2.89678,6.93095
-22.7569,2.66424,7.70342
-27.6609,2.29741,8.73219
-24.924,1.22833,7.35627
-18.7595,3.04109,6.02865
-22.665,2.89822,6.76649
-27.194,2.55537,7.52396
-38.1626,2.31228,9.7684
-17.6366,3.03516,4.9789
-21.8938,3.01963,5.6919
-27.2476,2.84309,6.51204
-36.7477,2.61199,8.03059
-19.7533,3.60013,4.82079
-23.051,3.41678,5.13063
-25.665,2.93996,5.18277
-18.8005,3.61256,3.88718
-20.5667,3.25201,3.82569
-27.5912,3.44117,4.57258
-36.8186,3.37195,5.38041
-18.6529,3.76881,3.17466
-22.0132,3.6971,3.29542
-26.5561,3.5731,3.45489
-33.7359,3.42742,3.72764
-17.9677,3.80656,2.40716
-21.0637,3.74589,2.39852
-25.5949,3.69615,2.41495
-16.5437,3.66661,1.61885
-20.4132,3.83037,1.59934
-24.4605,3.77036,1.44554
-21.5299,2.60405,0.869759
-16.8188,3.89779,1.04099
-14.0283,2.76811,0.60704
-16.5895,2.71721,0.400752
-17.2948,2.25838,0.095666
-11.6052,2.80169,0.311618
-13.4019,2.77853,0.103548
-12.0693,2.09255,-0.1272
-25.596,3.59177,-0.781482
-11.6987,2.9414,-0.11027
-8.75777,1.89737,-0.234138
-20.3711,3.73606,-0.970042
-24.3398,3.65465,-1.61025
-7.29069,1.90387,-0.320605
-16.766,3.81264,-1.09092
-19.5565,3.78426,-1.63457
-23.3371,3.7322,-2.38691
-14.1105,3.84328,-1.17447
-16.1813,3.84251,-1.64339
-18.795,3.82615,-2.2575
-22.1774,3.76282,-3.08213
-13.6803,3.87231,-1.65006
-15.5696,3.85992,-2.16092
-18.0452,3.85508,-2.83873
-21.2571,3.81759,-3.74861
-13.3106,3.91552,-2.11456
-15.0871,3.90163,-2.66965
-17.3261,3.8809,-3.38941
-20.1859,3.82709,-4.33394
-12.9234,3.94935,-2.56304
-14.551,3.93253,-3.15161
-16.6515,3.90785,-3.91647
-19.4223,3.88954,-4.95046
-18.6262,2.87984,6.7742
-22.6948,2.72591,7.7051
-27.2051,2.34124,8.61453
-24.8407,1.29834,7.35414
-18.7438,3.09639,6.04281
-22.3914,2.93133,6.70694
-27.0172,2.62011,7.50026
-36.2044,2.30145,9.3009
-17.6065,3.08443,4.98797
-21.0257,2.96373,5.48744
-26.4146,2.83564,6.3379
-19.5838,3.6299,4.79864
-22.6379,3.42462,5.0602
-25.5528,3.00433,5.18295
-18.7501,3.66113,3.89445
-20.4462,3.29556,3.82191
-24.0065,3.06569,4.00377
-18.1772,3.7291,3.11113
-21.6758,3.70685,3.26449
-26.2272,3.60833,3.43489
-32.999,3.45156,3.67437
-17.7964,3.82577,2.40028
-20.8736,3.77623,2.39507
-25.1504,3.70826,2.39461
-30.9928,3.54393,2.35563
-16.5295,3.71521,1.63168
-19.8687,3.7892,1.57419
-23.6957,3.72432,1.42078
-21.09,2.61423,0.869635
-16.545,3.88609,1.03837
-13.8971,2.78507,0.612987
-16.2586,2.71242,0.406447
-17.3167,2.3135,0.109401
-11.4869,2.80916,0.318049
-13.2448,2.78686,0.113222
-12.196,2.15188,-0.119391
-11.8307,1.69114,-0.33273
-11.1697,2.84318,-0.0949789
-9.30571,2.04556,-0.243885
-20.0632,3.74084,-0.939542
-24.1437,3.69819,-1.57862
-7.22733,1.91009,-0.312077
-16.5386,3.81223,-1.06331
-19.2287,3.77961,-1.59226
-22.8212,3.71863,-2.3163
-13.9645,3.84769,-1.15184
-15.9564,3.83868,-1.60851
-18.3886,3.79968,-2.19456
-21.9177,3.78514,-3.02958
-13.5612,3.88162,-1.62595
-15.3561,3.8548,-2.12005
-17.9307,3.88571,-2.80783
-20.923,3.82101,-3.67412
-13.1547,3.91149,-2.08061
-14.8221,3.87932,-2.61211
-17.0711,3.87625,-3.32727
-20.0031,3.85318,-4.28031
-12.7505,3.93711,-2.52012
-14.3256,3.91642,-3.09293
-16.5093,3.92536,-3.87171
-19.2834,3.92039,-4.90157
-18.3426,2.8924,6.69096
-21.8772,2.69396,7.45055
-26.9081,2.39659,8.54636
-24.8645,1.37385,7.3836
-18.3256,3.08374,5.92754
-22.1464,2.96668,6.6555
-26.8854,2.68837,7.4888
-35.3376,2.35186,9.1104
-17.5345,3.12611,4.98521
-21.0269,3.02813,5.50773
-26.1207,2.88291,6.2915
-19.3064,3.6383,4.74985
-22.2801,3.43856,5.0014
-25.4297,3.06678,5.1808
-18.6534,3.70027,3.8921
-21.8812,3.59463,4.1076
-23.9384,3.12954,4.01339
-34.3235,3.34902,5.0761
-18.1173,3.7733,3.11755
-21.2178,3.69355,3.21492
-25.4958,3.58489,3.36183
-32.5716,3.50473,3.65432
-17.5535,3.82832,2.38356
-20.5135,3.77412,2.37196
-24.6068,3.70278,2.36416
-30.2365,3.54832,2.32372
-16.3822,3.73338,1.63154
-19.587,3.79581,1.56875
-23.2566,3.72603,1.41412
-20.5175,2.60491,0.863463
-16.3034,3.88046,1.0373
-13.6523,2.77809,0.61392
-15.9969,2.71745,0.413258
-17.7892,2.43059,0.125455
-11.3541,2.81234,0.323931
-13.1367,2.80475,0.12298
-12.3678,2.22014,-0.111919
-11.821,1.72549,-0.323269
-10.991,2.83222,-0.0843288
-9.3193,2.07752,-0.237133
-19.6838,3.73022,-0.90609
-23.493,3.66943,-1.51724
-7.19198,1.92347,-0.304972
-16.2512,3.7964,-1.03209
-18.9783,3.78851,-1.55694
-22.4301,3.72277,-2.25926
-13.8377,3.85662,-1.13105
-15.7654,3.84182,-1.57745
-18.273,3.83192,-2.16731
-21.5741,3.79116,-2.96574
-13.4603,3.89552,-1.60423
-15.2454,3.87463,-2.09387
-17.5043,3.847,-2.72785
-20.5687,3.81868,-3.59655
-13.0349,3.9174,-2.05265
-14.7012,3.89366,-2.5806
-16.8861,3.88622,-3.27924
-19.7866,3.87161,-4.21973
-12.6366,3.94235,-2.48928
-14.2296,3.93483,-3.06274
-16.2373,3.9107,-3.79651
-18.9488,3.90996,-4.8029
-18.3129,2.94422,6.69965
-21.5568,2.72002,7.36353
-26.0577,2.39908,8.30206
-35.2566,2.05664,10.4881
-18.0394,3.09125,5.85405
-21.6432,2.96513,6.52619
-26.5944,2.73945,7.43287
-33.1668,2.30616,8.58232
-17.5042,3.17498,4.99418
-20.888,3.07196,5.49148
-25.7243,2.91683,6.22001
-32.6674,2.61463,7.22823
-19.098,3.65831,4.7175
-21.6766,3.41162,4.88697
-25.1693,3.11154,5.15057
-28.6014,2.59191,5.28759
-18.3338,3.69387,3.8433
-21.5937,3.61361,4.07365
-23.4741,3.13991,3.95673
-33.1843,3.33734,4.93687
-17.7717,3.75667,3.075
-20.9442,3.71027,3.1924
-25.4255,3.65228,3.37442
-31.3926,3.47207,3.54943
-17.2624,3.81874,2.35994
-20.1194,3.7635,2.34437
-23.9907,3.6829,2.32591
-29.8458,3.59234,2.31858
-19.2731,3.79441,1.56031
-22.9478,3.74644,1.41459
-20.2693,2.63448,0.869737
-16.2134,3.91002,1.04529
-13.4978,2.78835,0.618364
-15.6821,2.71172,0.418364
-18.3512,2.56314,0.142785
-11.2349,2.81818,0.329966
-12.9386,2.80249,0.131905
-12.5304,2.28782,-0.104072
-11.8744,1.76927,-0.315692
-10.9071,2.84505,-0.074915
-9.4634,2.13923,-0.234082
-19.4017,3.73612,-0.877801
-23.2448,3.70102,-1.48317
-7.1672,1.93954,-0.298412
-16.0795,3.80631,-1.00882
-18.6947,3.7892,-1.51924
-22.1666,3.74622,-2.21579
-13.736,3.87188,-1.11254
-15.6296,3.85747,-1.55227
-17.9,3.8086,-2.10937
-21.1681,3.78399,-2.8938
-13.2536,3.87782,-1.56983
-15.0436,3.87031,-2.05518
-17.3512,3.86677,-2.69147
-20.1748,3.80677,-3.51256
-12.901,3.91831,-2.02261
-14.584,3.90834,-2.54995
-16.7221,3.90005,-3.23562
-19.3388,3.84272,-4.10988
-12.5575,3.9579,-2.46551
-14.078,3.93711,-3.02063
-16.0468,3.91437,-3.74091
-18.5525,3.88461,-4.68901
-18.0184,2.95243,6.61167
-21.1549,2.73363,7.24815
-25.7659,2.44981,8.23405
-34.912,2.14085,10.4177
-17.7993,3.10514,5.79501
-21.1708,2.96491,6.40523
-25.4305,2.69602,7.13276
-32.7784,2.37723,8.51149
-17.38,3.20636,4.97643
-20.5711,3.08819,5.42833
-25.476,2.96569,6.18359
-30.4923,2.53146,6.77596
-18.6979,3.6397,4.63761
-21.541,3.45634,4.87672
-25.1695,3.18788,5.17316
-28.3427,2.65353,5.26456
-18.1633,3.71612,3.82507
-21.3122,3.63192,4.04034
-23.1645,3.16875,3.92529
-17.5527,3.76518,3.05365
-20.5422,3.70219,3.14997
-24.9724,3.66303,3.33631
-31.016,3.52375,3.53315
-17.0925,3.83467,2.35227
-19.9443,3.79226,2.34146
-23.7191,3.71343,2.31987
-29.1178,3.59235,2.28673
-15.6566,3.66597,1.5878
-19.1823,3.83587,1.56922
-22.579,3.75505,1.41093
-19.7288,2.62361,0.863362
-15.9634,3.8999,1.04305
-13.2954,2.78763,0.620463
-15.4866,2.72518,0.425986
-18.9116,2.69889,0.160999
-11.1584,2.83419,0.336974
-12.6724,2.78401,0.139962
-12.6131,2.34163,-0.0951391
-11.8614,1.80326,-0.306119
-10.774,2.84434,-0.065165
-9.53805,2.1859,-0.228879
-19.1932,3.7548,-0.853355
-22.8379,3.70537,-1.43922
-7.5922,2.07929,-0.312545
-15.9224,3.81874,-0.986756
-18.5245,3.81159,-1.49133
-21.809,3.7519,-2.16323
-13.5394,3.85945,-1.08631
-15.3451,3.8351,-1.51229
-17.7631,3.83414,-2.08012
-20.8588,3.79203,-2.83578
-13.2318,3.91371,-1.55802
-14.9195,3.88511,-2.02755
-16.9755,3.83523,-2.62045
-19.9426,3.82361,-3.4575
-12.7813,3.92281,-1.99503
-14.348,3.89003,-2.49845
-16.5218,3.90433,-3.18516
-19.1377,3.86105,-4.05343
-12.3071,3.91832,-2.40783
-13.7616,3.89178,-2.94303
-15.8876,3.92468,-3.69294
-18.3671,3.90182,-4.6293
-17.727,2.95939,6.52426
-20.6876,2.73618,7.10966
-25.5452,2.50584,8.18831
-34.2478,2.20244,10.2514
-17.5013,3.10731,5.71672
-20.8534,2.98411,6.33023
-24.9083,2.71579,7.01032
-32.1949,2.43125,8.38945
-17.1886,3.22442,4.93932
-20.1568,3.0876,5.339
-24.7044,2.95045,6.01998
-30.2352,2.60079,6.74575
-18.4994,3.65865,4.60683
-21.498,3.51545,4.88715
-25.0432,3.24784,5.16985
-28.3031,2.7349,5.28178
-18.0341,3.746,3.81523
-20.9378,3.63243,3.98904
-23.0718,3.22619,3.93
-28.5216,3.03892,4.29646
-17.3849,3.78358,3.0408
-20.2816,3.71769,3.12844
-24.5323,3.67305,3.29919
-30.5604,3.56402,3.50731
-16.8897,3.84213,2.33986
-19.7175,3.81,2.33226
-23.3288,3.72336,2.30185
-28.8718,3.6491,2.2914
-15.5301,3.6852,1.58868
-18.7242,3.80206,1.54831
-22.302,3.77705,1.41235
-19.3461,2.63104,0.862877
-15.8647,3.92583,1.05009
-13.0247,2.77114,0.619182
-15.2321,2.72691,0.431771
-18.9371,2.75987,0.176133
-10.9871,2.8253,0.341225
-12.5937,2.80587,0.149299
-12.7535,2.40695,-0.0866262
-11.8642,1.83966,-0.297005
-10.7105,2.86152,-0.0562147
-9.57551,2.22439,-0.222556
-18.7986,3.73519,-0.820744
-22.5404,3.72544,-1.40289
-7.68153,2.12832,-0.310875
-15.7566,3.82815,-0.964372
-18.1172,3.78337,-1.44429
-21.4682,3.75841,-2.11289
-13.456,3.87855,-1.06967
-15.277,3.8659,-1.49442
-17.5389,3.83974,-2.04074
-20.4891,3.78706,-2.76997
-12.9331,3.86649,-1.51305
-14.7006,3.87413,-1.98704
-16.9121,3.87316,-2.59868
-19.7443,3.84572,-3.4087
-12.606,3.90932,-1.95881
-14.23,3.90276,-2.46808
-16.2308,3.88565,-3.11736
-18.8091,3.85204,-3.97012
-12.2422,3.93701,-2.38721
-13.7335,3.92717,-2.92814
-15.664,3.91793,-3.63016
-18.0726,3.89437,-4.54222
-17.5935,2.99155,6.49429
-20.4974,2.77356,7.06541
-24.7805,2.50541,7.96797
-33.8086,2.27531,10.1513
-17.2093,3.10877,5.63981
-20.0718,2.9334,6.11403
-24.7041,2.76823,6.97638
-31.9581,2.50914,8.35673
-16.9642,3.23504,4.89244
-18.6215,2.90891,4.95276
-23.6507,2.89596,5.7864
-30.0908,2.67871,6.74028
-18.3458,3.68547,4.58686
-21.3748,3.56101,4.8794
-24.5709,3.26108,5.09512
-28.3641,2.82614,5.31773
-17.8714,3.76806,3.79813
-20.8687,3.68473,3.99505
-23.7658,3.39583,4.06814
-28.6143,3.13503,4.33472
-17.2518,3.80869,3.03372
-19.8928,3.7077,3.08682
-23.722,3.62378,3.21178
-29.7173,3.55513,3.43638
-16.691,3.84933,2.32767
-19.4938,3.82702,2.32305
-22.9042,3.7254,2.27985
-28.0048,3.6239,2.24665
-15.5518,3.73939,1.60432
-18.6267,3.84001,1.55611
-21.9434,3.78333,1.40823
-18.9526,2.63471,0.861323
-15.706,3.93613,1.0531
-12.9047,2.78564,0.624349
-15.0505,2.74044,0.439114
-18.3026,2.72259,0.185892
-10.9242,2.84372,0.348319
-12.3882,2.79854,0.157273
-12.7661,2.44853,-0.0767624
-11.925,1.88534,-0.289473
-10.6374,2.87572,-0.0472825
-9.58364,2.25623,-0.215403
-18.5687,3.74655,-0.796119
-22.1288,3.72452,-1.35982
-7.7187,2.16328,-0.306753
-15.4852,3.81054,-0.93561
-17.7501,3.76126,-1.40113
-20.9785,3.73635,-2.04828
-13.2567,3.86334,-1.04372
-15.0073,3.84458,-1.45659
-17.3263,3.84662,-2.00308
-20.1848,3.79222,-2.71362
-12.8371,3.8789,-1.49268
-14.4924,3.8647,-1.94831
-16.6541,3.86548,-2.54681
-19.4705,3.85171,-3.34711
-12.5232,3.92386,-1.93743
-14.0996,3.91138,-2.43572
-16.0574,3.89384,-3.07277
-18.6512,3.87664,-3.92356
-12.1043,3.93159,-2.3523
-13.5379,3.9139,-2.87723
-15.5125,3.92813,-3.58449
-17.9327,3.91907,-4.49467
-17.5803,3.04386,6.50847
-20.2557,2.8027,7.00313
-24.1793,2.51752,7.79879
-31.0397,2.18131,9.35107
-17.1712,3.15529,5.64539
-19.9389,2.97504,6.09354
-24.6233,2.83373,6.97694
-30.2917,2.4688,7.95005
-16.9271,3.28073,4.899
-18.3777,2.92717,4.90611
-23.5246,2.95187,5.77746
-29.8227,2.74441,6.70698
-18.1332,3.69936,4.55196
-21.2334,3.60278,4.86731
-24.461,3.32084,5.09457
-28.548,2.93046,5.37685
-17.4483,3.73333,3.72567
-20.1909,3.62709,3.88489
-23.9105,3.48941,4.11381
-17.038,3.81492,3.01232
-19.755,3.74306,3.08328
-23.6665,3.68752,3.22477
-29.0038,3.55716,3.37902
-16.5214,3.86217,2.31918
-19.3188,3.85248,2.31927
-22.7145,3.76395,2.28041
-27.3973,3.62796,2.22121
-15.3711,3.74441,1.59943
-18.4043,3.85123,1.55346
-21.4385,3.76176,1.39427
-18.766,2.66553,0.868334
-15.4536,3.92166,1.04971
-12.6909,2.77888,0.624979
-14.9476,2.76753,0.448351
-17.8959,2.71619,0.196708
-10.7415,2.83011,0.351789
-12.2511,2.8057,0.165654
-13.0905,2.55126,-0.0693781
-11.9255,1.92165,-0.280244
-10.3762,2.8379,-0.0371389
-9.57804,2.28487,-0.207886
-18.2694,3.74231,-0.768787
-21.6151,3.70361,-1.31101
-7.74613,2.19573,-0.302148
-15.3816,3.83321,-0.917658
-17.6552,3.79561,-1.38035
-20.8681,3.78022,-2.02181
-13.116,3.86422,-1.02279
-14.8341,3.84673,-1.42869
-17.0208,3.83128,-1.95485
-19.8398,3.78778,-2.6522
-12.7621,3.89717,-1.47492
-14.4144,3.88928,-1.92764
-16.4492,3.86878,-2.50353
-19.1127,3.83918,-3.27138
-12.4386,3.93734,-1.91588
-13.8374,3.88215,-2.38049
-15.7943,3.87893,-3.01113
-18.2681,3.85274,-3.82957
-11.9926,3.93399,-2.32274
-13.4598,3.93392,-2.85184
-15.2126,3.89933,-3.50451
-17.5055,3.87916,-4.37493
-17.2135,3.03365,6.39202
-20.194,2.85597,7.00258
-24.1428,2.58675,7.81049
-30.6064,2.2425,9.24922
-16.4678,3.07698,5.43278
-19.8854,3.02807,6.09711
-24.4449,2.88725,6.94978
-29.9175,2.52804,7.87932
-16.8766,3.32364,4.9017
-18.3737,2.98305,4.92286
-23.3898,3.00596,5.7662
-28.1567,2.67534,6.35917
-17.8837,3.70433,4.50745
-20.7794,3.58964,4.78359
-24.0047,3.33179,5.02188
-28.5906,3.021,5.40979
-17.3539,3.76756,3.72231
-20.1287,3.67809,3.89152
-23.847,3.55286,4.1241
-26.234,3.03182,4.02184
-16.7427,3.80133,2.97624
-19.6055,3.77538,3.07773
-23.3475,3.70905,3.20196
-28.4552,3.57573,3.33968
-16.2901,3.85939,2.30185
-18.8703,3.82142,2.28262
-22.1637,3.74032,2.24466
-26.8581,3.6377,2.20033
-15.2099,3.75316,1.59625
-18.1956,3.86407,1.5516
-21.2218,3.78874,1.39802
-18.357,2.66289,0.865002
-15.2507,3.91843,1.04921
-12.5213,2.78064,0.627356
-14.5677,2.74173,0.449555
-17.4884,2.70725,0.20688
-10.6063,2.8281,0.356411
-12.0059,2.78689,0.172592
-13.183,2.60994,-0.0598009
-11.9101,1.95538,-0.270605
-10.3302,2.85822,-0.0287398
-9.65882,2.33448,-0.202507
-18.031,3.74897,-0.744542
-21.3641,3.72558,-1.27916
-7.78302,2.23114,-0.297907
-15.2519,3.84869,-0.89826
-17.4862,3.81324,-1.35383
-20.4365,3.76419,-1.96409
-13.0202,3.87771,-1.00566
-14.6206,3.83725,-1.3971
-16.7533,3.8228,-1.91149
-19.5931,3.80043,-2.60458
-12.6672,3.90885,-1.45493
-14.2035,3.87704,-1.88906
-16.2501,3.87227,-2.46144
-18.9212,3.85852,-3.22485
-12.207,3.90324,-1.87148
-13.8144,3.91939,-2.36729
-15.7079,3.90649,-2.98384
-18.0499,3.86192,-3.77094
-11.9361,3.95404,-2.30415
-13.3095,3.93209,-2.81109
-15.0857,3.91373,-3.46513
-17.379,3.90439,-4.33137
-17.2013,3.085,6.40625
-20.2099,2.92017,7.02884
-24.0399,2.64849,7.80074
-29.9594,2.2848,9.0821
-16.4413,3.1233,5.44143
-19.7108,3.06197,6.06356
-23.4609,2.84189,6.69366
-28.2819,2.4744,7.47604
-16.8496,3.37101,4.91115
-18.3656,3.0383,4.93859
-23.3762,3.07529,5.78461
-28.0513,2.74974,6.36052
-17.7189,3.72569,4.48381
-20.6439,3.6299,4.77216
-23.791,3.37455,4.99908
-28.1982,3.06445,5.36067
-17.2183,3.79219,3.71005
-19.737,3.6674,3.83462
-23.6811,3.60038,4.11666
-16.5436,3.80818,2.95666
-19.422,3.8002,3.06665
-22.7665,3.68618,3.14285
-27.833,3.58156,3.29084
-16.1891,3.88657,2.30238
-18.6674,3.83826,2.27471
-22.0183,3.78322,2.24878
-26.5088,3.6706,2.19404
-17.8467,3.84541,1.53762
-21.0454,3.82181,1.40405
-18.0232,2.66902,0.864488
-15.2266,3.96061,1.06043
-12.418,2.79641,0.632661
-14.4728,2.76834,0.458494
-17.0634,2.6931,0.216229
-10.4847,2.82897,0.361247
-11.9196,2.8041,0.181089
-13.3595,2.6862,-0.0506168
-11.9134,1.99217,-0.261453
-10.2437,2.86694,-0.0201859
-9.76366,2.39056,-0.197576
-17.8327,3.76272,-0.72237
-21.1014,3.74399,-1.24699
-7.84088,2.27292,-0.294492
-14.9984,3.83173,-0.871564
-17.0923,3.78004,-1.30986
-20.1851,3.77942,-1.92452
-12.788,3.84945,-0.97785
-14.5468,3.86368,-1.37941
-16.512,3.81882,-1.87156
-19.2774,3.798,-2.54807
-12.5078,3.89984,-1.42752
-14.0835,3.88872,-1.86306
-16.0184,3.8667,-2.41466
-18.5135,3.83187,-3.14148
-12.0736,3.8995,-1.84268
-13.596,3.90035,-2.32025
-15.3497,3.86498,-2.90459
-17.8183,3.86691,-3.70982
-11.8422,3.96128,-2.27835
-13.2005,3.94175,-2.77938
-14.9399,3.92243,-3.42157
-17.1728,3.91072,-4.26805
-17.1695,3.13277,6.41326
-19.7615,2.91583,6.894
-23.8405,2.69871,7.75958
-29.3546,2.32664,8.92669
-16.408,3.16823,5.44789
-19.3509,3.06544,5.97287
-23.4404,2.91061,6.71022
-28.1308,2.54574,7.46192
-16.8102,3.41577,4.91702
-18.4489,3.10901,4.97886
-22.704,3.05573,5.64039
-27.8993,2.81884,6.35116
-17.5305,3.74104,4.45393
-20.2357,3.62051,4.69768
-23.3632,3.38497,4.93107
-27.9308,3.11961,5.33467
-16.8592,3.76601,3.64963
-19.611,3.70471,3.82848
-23.4762,3.64091,4.10221
-16.4378,3.83567,2.95332
-19.0632,3.78902,3.02774
-22.4548,3.70436,3.11979
-27.4297,3.61259,3.26679
-15.9206,3.87236,2.27915
-18.2032,3.79923,2.23487
-21.4897,3.75812,2.21383
-26.0293,3.68299,2.17649
-14.9341,3.77967,1.59399
-17.5128,3.82792,1.52433
-20.4696,3.77994,1.3835
-17.8762,2.70149,0.872198
-14.9284,3.93036,1.05293
-12.19,2.78303,0.63171
-14.2866,2.77661,0.464547
-16.9159,2.72122,0.228073
-10.3998,2.83918,0.367067
-11.8274,2.81943,0.18938
-14.2724,2.91444,-0.0453311
-11.2129,1.90869,-0.235275
-10.1322,2.86806,-0.0116447
-10.0041,2.4811,-0.195618
-17.5865,3.76505,-0.698501
-20.4704,3.69424,-1.19309
-7.90239,2.3162,-0.291141
-14.7943,3.82607,-0.848206
-16.976,3.80687,-1.28814
-19.834,3.77416,-1.87573
-12.6876,3.86001,-0.96074
